gender,race/ethnicity,parental level of education,lunch,test preparation course,math score,reading score,writing score
female,group D,master's degree,free/reduced,completed,86,99,100
male,group C,associate's degree,free/reduced,none,73,78,68
female,group C,associate's degree,free/reduced,none,59,66,71
male,group E,some college,standard,none,82,54,54
female,group D,associate's degree,free/reduced,none,73,76,80
female,group D,bachelor's degree,standard,none,93,92,96
female,group B,high school,standard,completed,64,67,72
male,group D,high school,free/reduced,none,51,52,49
male,group B,high school,free/reduced,none,61,53,49
male,group C,high school,free/reduced,none,43,44,45
male,group C,master's degree,standard,none,66,62,52
male,group C,associate's degree,free/reduced,none,68,69,63
female,group C,some high school,free/reduced,none,63,73,68
male,group A,associate's degree,standard,none,86,83,80
male,group B,high school,free/reduced,none,56,51,45
female,group D,associate's degree,standard,none,79,80,81
male,group B,associate's degree,standard,none,72,64,57
male,group E,associate's degree,standard,completed,100,89,91
male,group B,associate's degree,standard,none,82,79,75
male,group C,some high school,standard,none,85,89,82
male,group C,some college,free/reduced,none,63,53,55
male,group D,high school,free/reduced,none,24,35,32
female,group D,associate's degree,standard,completed,89,100,100
female,group E,some high school,standard,none,81,90,87
male,group D,associate's degree,standard,none,85,73,64
female,group C,high school,free/reduced,none,62,85,77
female,group D,some college,standard,none,84,86,85
female,group D,associate's degree,free/reduced,none,51,65,60
male,group C,associate's degree,standard,none,82,70,72
female,group B,high school,standard,none,73,73,72
male,group C,some high school,standard,completed,52,57,57
female,group B,some college,standard,completed,68,79,76
male,group C,some high school,free/reduced,completed,61,65,65
female,group A,high school,standard,none,58,66,65
male,group B,some high school,free/reduced,completed,56,53,54
male,group C,high school,standard,none,61,64,53
male,group D,high school,free/reduced,none,71,72,62
male,group C,master's degree,standard,none,73,71,72
female,group C,bachelor's degree,free/reduced,none,61,72,74
female,group E,high school,standard,none,81,90,85
male,group C,associate's degree,free/reduced,none,82,78,81
female,group C,some high school,standard,none,71,73,71
male,group E,bachelor's degree,standard,none,66,64,59
male,group C,some high school,standard,none,89,83,71
female,group D,some college,free/reduced,completed,65,72,74
female,group B,master's degree,standard,none,64,90,85
male,group E,some college,free/reduced,none,72,55,49
male,group E,associate's degree,standard,none,82,76,71
female,group D,high school,standard,none,79,81,82
male,group D,associate's degree,standard,completed,96,89,93
female,group C,high school,standard,none,76,71,70
male,group B,high school,standard,completed,68,62,71
female,group D,some high school,standard,none,63,65,70
female,group D,bachelor's degree,standard,none,73,84,79
male,group C,master's degree,standard,completed,80,83,89
female,group B,high school,standard,completed,90,87,90
female,group B,some high school,standard,none,39,51,55
female,group C,some high school,standard,none,70,79,71
female,group C,some college,standard,none,57,65,64
female,group C,high school,free/reduced,none,60,75,67
male,group B,some college,standard,none,61,52,54
female,group D,some high school,free/reduced,none,55,66,62
female,group E,some college,standard,completed,93,97,97
female,group B,some college,standard,none,56,53,59
female,group D,some high school,standard,none,77,87,86
male,group B,bachelor's degree,standard,none,70,62,62
male,group A,high school,free/reduced,none,56,63,61
male,group A,some college,standard,none,56,62,55
female,group D,master's degree,standard,none,68,68,76
male,group B,high school,standard,none,69,58,57
male,group E,high school,standard,completed,76,60,63
female,group C,some college,free/reduced,none,39,51,56
female,group E,bachelor's degree,standard,completed,82,87,89
female,group C,master's degree,free/reduced,completed,73,91,91
female,group D,some high school,standard,none,58,56,60
female,group C,high school,standard,none,51,49,44
male,group E,high school,standard,none,66,73,72
male,group A,some high school,standard,none,52,49,47
male,group B,associate's degree,standard,completed,76,70,68
male,group A,some college,free/reduced,completed,53,55,56
female,group A,high school,standard,completed,62,65,70
female,group C,some high school,free/reduced,none,39,61,61
male,group E,high school,standard,completed,66,65,67
male,group C,bachelor's degree,free/reduced,none,62,65,61
female,group B,associate's degree,standard,none,52,65,64
male,group C,high school,standard,completed,75,85,73
female,group D,some college,free/reduced,none,83,89,86
female,group E,bachelor's degree,free/reduced,none,57,58,66
male,group B,high school,standard,none,61,47,47
male,group D,high school,standard,completed,80,78,79
male,group A,associate's degree,free/reduced,none,53,57,49
female,group A,some high school,free/reduced,completed,59,76,74
female,group E,high school,free/reduced,none,60,65,62
male,group C,some college,free/reduced,none,62,71,66
female,group D,master's degree,free/reduced,none,67,75,78
female,group C,high school,free/reduced,none,59,67,62
male,group E,bachelor's degree,standard,none,85,71,73
male,group B,associate's degree,standard,none,80,73,68
female,group A,bachelor's degree,standard,completed,47,60,70
male,group C,some high school,standard,none,49,52,51
female,group A,bachelor's degree,free/reduced,completed,53,61,64
female,group E,some high school,standard,completed,99,97,96
male,group B,some high school,free/reduced,none,41,38,35
male,group B,master's degree,standard,none,79,81,78
female,group A,some college,standard,none,60,64,66
female,group D,high school,standard,completed,53,63,63
male,group C,some high school,standard,none,67,66,61
female,group C,some college,free/reduced,none,36,57,60
male,group B,some high school,standard,none,81,76,68
male,group B,associate's degree,standard,none,64,55,60
male,group B,high school,standard,none,46,46,40
female,group B,high school,standard,none,85,91,88
female,group C,associate's degree,standard,completed,89,94,94
female,group C,some college,free/reduced,completed,63,72,73
male,group C,master's degree,standard,completed,83,76,72
male,group C,some college,standard,none,75,77,77
male,group C,bachelor's degree,standard,none,72,67,66
male,group C,high school,free/reduced,completed,70,73,68
male,group C,high school,standard,completed,82,86,82
male,group E,some high school,free/reduced,none,69,58,52
female,group D,associate's degree,free/reduced,completed,57,71,68
male,group B,some college,standard,none,86,94,80
male,group D,high school,standard,completed,72,74,67
male,group D,associate's degree,standard,none,58,60,64
female,group D,some high school,standard,completed,51,60,66
male,group D,bachelor's degree,standard,none,76,76,75
female,group D,some high school,standard,none,61,66,68
male,group B,bachelor's degree,free/reduced,none,66,60,62
male,group C,some high school,free/reduced,none,58,56,56
female,group B,associate's degree,standard,none,49,48,53
female,group B,some high school,free/reduced,none,50,52,51
female,group A,associate's degree,standard,none,87,97,96
female,group C,associate's degree,standard,none,57,69,61
male,group C,associate's degree,free/reduced,completed,68,72,67
female,group B,some high school,standard,completed,71,82,80
male,group D,high school,standard,none,64,48,53
female,group C,associate's degree,free/reduced,none,42,52,49
male,group B,master's degree,standard,completed,83,85,86
female,group B,some college,standard,completed,82,85,89
male,group D,bachelor's degree,standard,none,88,80,82
male,group D,associate's degree,standard,none,71,67,65
male,group C,high school,free/reduced,none,61,67,61
female,group C,some college,standard,none,64,72,73
female,group A,high school,standard,completed,83,87,86
male,group D,associate's degree,standard,completed,81,82,87
female,group E,some college,standard,none,85,85,85
female,group B,some college,free/reduced,completed,59,74,74
female,group B,some high school,free/reduced,none,58,74,71
female,group E,high school,free/reduced,none,62,70,77
male,group D,some high school,standard,none,77,68,67
male,group C,high school,free/reduced,none,51,48,42
male,group B,some high school,standard,none,72,61,64
male,group C,high school,standard,none,53,48,44
male,group D,high school,standard,completed,93,89,89
male,group D,some high school,standard,none,89,81,76
female,group B,bachelor's degree,standard,completed,95,100,99
female,group B,some college,standard,none,66,72,72
female,group B,some high school,standard,none,76,97,87
female,group B,some college,standard,completed,60,70,76
male,group C,some college,standard,none,67,60,60
male,group A,master's degree,standard,none,84,74,68
female,group D,high school,free/reduced,none,56,77,73
female,group C,associate's degree,free/reduced,none,51,64,62
female,group B,some college,standard,none,64,62,66
male,group E,some college,standard,none,73,70,69
male,group D,some high school,free/reduced,none,49,50,41
male,group D,associate's degree,free/reduced,none,62,75,72
female,group B,some college,standard,none,56,70,64
female,group B,associate's degree,free/reduced,completed,55,75,76
male,group D,associate's degree,standard,none,91,80,73
male,group B,associate's degree,standard,none,83,87,82
female,group E,high school,free/reduced,none,63,74,74
female,group C,associate's degree,standard,none,94,94,95
female,group E,some college,standard,completed,72,93,88
female,group D,some high school,standard,none,75,91,88
female,group E,associate's degree,standard,none,80,91,92
female,group E,some college,standard,none,94,89,84
male,group C,some college,free/reduced,completed,72,75,76
male,group C,high school,standard,none,74,71,67
female,group D,associate's degree,standard,none,44,59,67
male,group D,bachelor's degree,standard,none,88,78,85
female,group B,associate's degree,standard,none,74,86,81
male,group C,some college,free/reduced,none,55,50,42
male,group C,high school,free/reduced,completed,54,56,55
female,group B,some college,free/reduced,completed,59,57,65
female,group C,some college,standard,none,58,66,65
male,group B,some high school,standard,completed,99,85,85
female,group A,some high school,standard,completed,75,96,95
male,group C,some high school,standard,none,59,50,45
female,group A,some college,free/reduced,completed,66,91,87
male,group E,high school,standard,none,93,75,69
male,group C,associate's degree,free/reduced,none,78,71,67
male,group D,high school,free/reduced,completed,76,75,75
female,group E,high school,free/reduced,completed,68,70,73
female,group B,some high school,free/reduced,none,56,60,56
female,group C,some college,standard,none,48,53,53
male,group D,some college,free/reduced,none,69,65,62
female,group E,some college,standard,completed,60,68,68
male,group D,some high school,standard,completed,61,56,61
female,group A,high school,standard,completed,68,79,78
female,group D,high school,standard,none,51,53,56
male,group C,some college,standard,none,48,37,41
female,group C,high school,free/reduced,none,47,58,55
female,group B,high school,free/reduced,none,56,66,62
female,group C,some college,standard,completed,70,72,73
male,group E,high school,standard,none,71,67,62
female,group B,some high school,standard,none,47,46,52
female,group E,bachelor's degree,free/reduced,completed,86,91,96
female,group A,some high school,standard,none,75,87,86
female,group B,some high school,free/reduced,completed,74,96,89
female,group D,high school,free/reduced,none,71,74,75
male,group E,some high school,standard,completed,80,72,72
male,group A,associate's degree,standard,none,56,57,49
male,group A,associate's degree,free/reduced,completed,77,81,73
male,group C,associate's degree,standard,none,60,60,56
female,group B,master's degree,standard,none,47,59,60
female,group A,high school,standard,none,40,51,47
male,group E,bachelor's degree,standard,completed,100,93,96
male,group B,high school,free/reduced,none,54,55,43
female,group E,high school,standard,none,69,75,75
female,group C,bachelor's degree,free/reduced,none,51,72,67
male,group E,some high school,standard,none,72,76,67
male,group A,some college,standard,none,76,84,76
female,group C,some college,standard,none,40,56,55
female,group B,some college,free/reduced,none,52,72,65
female,group C,bachelor's degree,free/reduced,completed,47,62,66
male,group C,high school,standard,none,94,91,86
male,group B,some high school,standard,none,68,66,61
female,group E,associate's degree,free/reduced,none,86,90,95
female,group E,some college,standard,completed,88,96,100
male,group B,associate's degree,standard,none,89,88,81
female,group C,associate's degree,standard,completed,82,92,99
male,group B,some college,free/reduced,none,81,66,66
male,group B,high school,free/reduced,completed,64,53,54
male,group D,some high school,free/reduced,none,43,44,42
male,group C,some college,standard,completed,67,70,70
male,group D,associate's degree,standard,none,76,68,66
male,group A,some college,standard,completed,79,80,76
male,group B,associate's degree,free/reduced,none,42,41,44
male,group A,some high school,standard,none,64,57,58
female,group D,high school,standard,none,66,65,69
female,group D,some high school,standard,completed,85,92,95
male,group C,some college,standard,none,97,80,79
female,group C,associate's degree,free/reduced,none,52,68,66
male,group D,bachelor's degree,standard,none,69,66,66
female,group E,some college,standard,none,65,62,71
male,group C,high school,standard,completed,76,72,73
male,group E,some high school,standard,none,93,81,76
female,group D,associate's degree,free/reduced,none,66,72,74
male,group C,bachelor's degree,standard,completed,81,78,85
male,group E,associate's degree,standard,completed,100,100,100
male,group D,some high school,standard,none,66,62,59
female,group D,some high school,standard,none,63,79,74
male,group D,bachelor's degree,free/reduced,completed,89,97,90
male,group C,some college,standard,none,73,64,66
male,group C,high school,free/reduced,none,52,47,41
male,group C,some high school,free/reduced,completed,50,52,49
male,group B,master's degree,free/reduced,none,59,63,62
female,group B,some high school,standard,completed,64,76,76
female,group C,some high school,free/reduced,completed,32,42,45
female,group E,some college,free/reduced,none,85,82,77
male,group B,some college,standard,none,80,66,69
male,group B,associate's degree,standard,none,74,70,60
male,group C,bachelor's degree,free/reduced,none,40,47,37
male,group E,bachelor's degree,standard,none,93,79,78
female,group E,high school,free/reduced,none,88,93,87
male,group C,associate's degree,free/reduced,none,51,44,48
male,group D,some high school,standard,none,45,48,46
female,group D,bachelor's degree,standard,none,84,89,93
female,group B,some high school,free/reduced,completed,70,79,82
male,group C,some high school,standard,none,82,81,73
female,group C,master's degree,standard,none,94,94,100
female,group B,high school,standard,none,63,69,67
male,group E,some college,free/reduced,none,57,47,48
male,group D,some college,standard,completed,56,67,70
male,group E,some college,free/reduced,none,89,82,78
female,group D,associate's degree,standard,none,55,66,69
male,group D,bachelor's degree,free/reduced,none,73,64,67
female,group C,associate's degree,free/reduced,none,48,66,64
male,group D,associate's degree,standard,none,60,55,55
male,group A,bachelor's degree,free/reduced,none,84,78,74
female,group E,high school,standard,none,91,90,94
female,group C,bachelor's degree,free/reduced,completed,43,52,47
male,group D,some college,free/reduced,completed,86,84,87
female,group E,associate's degree,standard,completed,68,75,74
female,group D,some college,standard,completed,72,78,84
female,group E,some college,free/reduced,none,75,79,78
female,group C,associate's degree,standard,completed,77,83,85
male,group D,high school,free/reduced,none,49,48,46
female,group D,some college,free/reduced,completed,52,62,67
male,group C,associate's degree,free/reduced,none,53,56,53
female,group A,some college,free/reduced,none,63,73,77
male,group D,some college,standard,none,73,66,71
female,group C,high school,standard,completed,75,88,93
male,group D,high school,standard,none,74,77,75
female,group B,associate's degree,standard,completed,86,96,98
male,group D,associate's degree,standard,none,89,82,82
male,group E,some high school,standard,none,85,75,74
male,group B,high school,free/reduced,completed,52,56,50
male,group B,bachelor's degree,standard,none,77,78,75
female,group A,high school,standard,none,69,80,82
female,group D,master's degree,free/reduced,completed,76,100,100
female,group E,some college,standard,completed,62,71,70
male,group B,bachelor's degree,standard,none,86,83,85
male,group C,some high school,standard,none,58,58,50
female,group B,associate's degree,free/reduced,none,46,62,64
male,group C,high school,free/reduced,none,44,53,48
female,group C,associate's degree,free/reduced,none,46,49,51
female,group E,bachelor's degree,standard,completed,79,87,92
female,group C,some high school,standard,none,46,45,50
male,group B,master's degree,standard,none,86,75,78
male,group E,bachelor's degree,standard,none,90,69,75
female,group D,high school,free/reduced,none,51,54,57
male,group D,associate's degree,free/reduced,none,62,57,54
male,group B,high school,free/reduced,none,70,66,60
female,group B,some high school,standard,none,54,61,59
female,group C,high school,standard,none,42,53,50
male,group B,associate's degree,free/reduced,completed,68,78,73
male,group B,bachelor's degree,free/reduced,none,63,61,55
male,group D,some college,free/reduced,none,76,65,66
male,group B,bachelor's degree,free/reduced,completed,69,81,76
female,group A,high school,standard,none,85,83,83
female,group D,bachelor's degree,standard,none,74,79,84
female,group C,bachelor's degree,standard,none,79,87,82
male,group B,some high school,standard,none,62,67,62
male,group E,associate's degree,standard,none,100,88,89
male,group D,some college,standard,completed,75,60,71
female,group D,associate's degree,free/reduced,none,48,71,68
male,group E,bachelor's degree,standard,completed,89,76,79
male,group B,some college,standard,none,59,53,53
male,group C,some college,standard,completed,77,71,74
female,group B,high school,standard,completed,77,78,85
female,group C,associate's degree,standard,none,59,73,76
female,group C,some college,standard,completed,83,83,89
male,group B,some high school,standard,completed,57,66,55
female,group A,associate's degree,standard,none,64,77,77
male,group D,master's degree,standard,none,71,57,56
male,group D,bachelor's degree,standard,none,82,83,87
male,group D,some high school,standard,completed,89,85,85
male,group B,associate's degree,free/reduced,none,30,24,22
female,group B,bachelor's degree,standard,none,44,68,65
male,group D,associate's degree,standard,none,67,56,56
male,group D,some high school,standard,none,93,81,81
female,group C,high school,standard,none,77,98,94
male,group D,some college,free/reduced,completed,62,68,69
male,group C,associate's degree,standard,completed,70,65,71
male,group B,some high school,free/reduced,completed,56,62,54
male,group E,some college,standard,completed,91,84,87
male,group C,high school,standard,none,59,46,46
female,group D,some high school,standard,none,55,62,67
male,group E,some high school,standard,completed,87,89,84
female,group B,associate's degree,free/reduced,none,68,74,70
male,group C,some high school,free/reduced,none,50,50,42
male,group C,high school,free/reduced,none,71,67,60
female,group B,some college,standard,none,73,81,78
male,group A,high school,free/reduced,none,43,51,42
female,group C,high school,standard,none,68,69,73
male,group D,some college,standard,completed,91,89,95
female,group D,master's degree,standard,none,82,77,81
female,group D,associate's degree,standard,completed,68,67,71
male,group E,bachelor's degree,free/reduced,none,50,54,50
female,group B,high school,free/reduced,none,44,54,53
female,group B,some college,standard,none,67,68,72
male,group E,high school,standard,none,78,65,62
male,group B,some college,free/reduced,completed,60,59,59
male,group C,some high school,standard,none,75,72,70
female,group C,associate's degree,free/reduced,completed,57,69,71
male,group A,some college,standard,none,76,63,60
female,group C,master's degree,standard,completed,77,93,94
female,group D,associate's degree,free/reduced,none,68,83,78
female,group E,some college,free/reduced,none,68,76,77
female,group B,associate's degree,standard,none,55,63,62
male,group B,associate's degree,free/reduced,none,28,34,26
male,group E,some college,standard,none,64,54,55
male,group C,bachelor's degree,standard,completed,94,88,91
female,group D,some high school,standard,completed,70,71,80
male,group B,some college,free/reduced,none,48,53,48
male,group D,some college,standard,completed,59,70,68
male,group C,some college,free/reduced,completed,40,47,48
female,group C,high school,standard,none,48,66,63
male,group C,high school,free/reduced,none,55,62,64
male,group C,some college,standard,completed,88,93,97
female,group D,associate's degree,standard,completed,91,100,100
female,group C,high school,free/reduced,none,49,68,65
male,group D,master's degree,standard,none,81,68,73
male,group C,associate's degree,standard,none,80,75,69
female,group C,high school,standard,completed,71,87,84
male,group D,associate's degree,standard,none,50,46,46
female,group C,some high school,standard,none,53,63,59
male,group D,some college,standard,none,79,72,72
male,group C,associate's degree,standard,none,82,87,82
female,group B,some college,standard,completed,75,87,97
male,group B,some high school,standard,completed,79,78,77
female,group C,some college,free/reduced,completed,65,82,81
female,group D,master's degree,free/reduced,completed,67,74,74
female,group A,some college,standard,none,76,77,79
female,group D,some high school,standard,completed,93,100,100
male,group C,high school,standard,none,77,71,68
male,group C,associate's degree,free/reduced,none,63,58,63
female,group C,some college,free/reduced,none,62,71,67
male,group C,high school,standard,completed,57,47,48
female,group B,bachelor's degree,standard,none,89,99,94
male,group C,master's degree,standard,completed,86,84,82
female,group E,high school,standard,completed,69,78,76
male,group E,some high school,standard,completed,69,65,62
female,group D,high school,standard,none,61,62,56
female,group C,some high school,standard,completed,68,63,67
female,group B,some high school,free/reduced,none,47,61,53
female,group A,associate's degree,standard,none,51,57,50
male,group A,associate's degree,standard,none,84,81,76
male,group B,associate's degree,standard,none,89,88,83
female,group E,associate's degree,standard,completed,80,88,84
female,group D,some high school,free/reduced,none,56,74,70
female,group C,some college,standard,none,89,86,90
female,group E,some college,standard,none,73,70,70
female,group C,high school,standard,none,42,52,48
male,group B,high school,standard,none,68,67,58
male,group B,some high school,free/reduced,completed,49,55,54
male,group B,some high school,standard,completed,71,62,56
male,group C,high school,free/reduced,none,70,68,66
male,group B,some high school,free/reduced,completed,33,24,26
female,group C,master's degree,standard,none,64,73,78
female,group E,bachelor's degree,free/reduced,completed,67,75,79
female,group C,high school,standard,none,65,72,70
female,group D,some high school,standard,none,68,73,69
female,group C,some college,free/reduced,completed,44,56,55
female,group A,some high school,standard,none,55,61,60
male,group C,bachelor's degree,standard,none,89,74,72
female,group D,some high school,free/reduced,completed,58,77,71
male,group B,some college,standard,completed,61,63,57
male,group E,high school,standard,none,80,74,70
male,group B,high school,standard,none,55,57,54
male,group B,some college,standard,none,77,75,68
male,group D,high school,standard,none,63,63,58
male,group B,bachelor's degree,standard,completed,61,52,48
female,group B,associate's degree,standard,none,63,64,65
male,group D,master's degree,free/reduced,none,63,67,65
female,group D,master's degree,standard,completed,73,88,87
male,group B,associate's degree,standard,completed,86,76,84
female,group B,some high school,free/reduced,none,32,36,40
female,group C,some high school,free/reduced,none,58,77,70
male,group D,some high school,standard,none,64,54,57
male,group B,high school,standard,none,75,69,66
male,group C,associate's degree,free/reduced,none,55,69,66
female,group E,some college,standard,none,48,53,47
female,group B,high school,standard,completed,36,49,49
male,group D,associate's degree,free/reduced,completed,61,55,65
female,group E,bachelor's degree,free/reduced,none,73,83,75
female,group E,associate's degree,standard,completed,76,80,79
female,group B,bachelor's degree,standard,completed,64,61,72
male,group C,high school,standard,completed,89,91,87
female,group D,some college,free/reduced,completed,65,73,82
male,group E,bachelor's degree,standard,none,100,91,89
male,group B,high school,free/reduced,completed,80,73,66
male,group D,some high school,standard,none,66,67,64
male,group C,high school,standard,completed,57,47,51
male,group D,high school,free/reduced,none,59,67,60
female,group D,high school,free/reduced,completed,74,97,88
female,group C,bachelor's degree,standard,none,71,85,86
male,group B,high school,free/reduced,completed,57,59,54
female,group C,some college,standard,completed,79,83,85
female,group C,high school,standard,none,60,73,73
male,group C,bachelor's degree,free/reduced,completed,83,82,88
male,group D,some college,free/reduced,none,72,66,64
female,group C,high school,standard,none,72,83,80
female,group D,high school,standard,none,37,48,45
female,group E,some college,standard,none,83,82,80
male,group C,some high school,free/reduced,none,58,54,48
female,group B,high school,free/reduced,completed,51,60,67
male,group E,some high school,free/reduced,completed,57,49,48
male,group C,associate's degree,free/reduced,completed,59,53,50
male,group C,high school,free/reduced,none,56,46,44
female,group B,high school,free/reduced,none,31,44,48
male,group B,some high school,standard,completed,51,48,54
male,group D,high school,standard,completed,81,76,76
male,group B,some high school,standard,none,75,62,64
female,group C,some high school,standard,completed,86,97,100
female,group B,high school,standard,completed,29,39,38
male,group C,bachelor's degree,standard,none,98,82,87
female,group B,some college,free/reduced,completed,63,77,74
female,group D,bachelor's degree,free/reduced,none,57,64,67
male,group B,some high school,free/reduced,none,57,68,64
female,group A,some college,free/reduced,completed,65,84,85
male,group D,high school,standard,none,69,60,55
female,group B,high school,free/reduced,none,41,59,53
female,group E,associate's degree,standard,none,56,62,58
male,group C,bachelor's degree,free/reduced,none,65,75,73
male,group D,some high school,standard,none,75,69,73
male,group E,bachelor's degree,standard,completed,88,77,77
male,group C,bachelor's degree,standard,completed,87,80,80
male,group B,bachelor's degree,free/reduced,none,51,46,46
female,group B,bachelor's degree,standard,completed,87,100,100
male,group C,some high school,standard,none,65,70,59
male,group C,associate's degree,standard,completed,67,74,75
male,group C,high school,standard,none,48,49,36
female,group A,high school,free/reduced,completed,52,56,59
male,group D,some college,standard,completed,79,85,77
female,group B,bachelor's degree,free/reduced,completed,39,62,64
female,group B,some high school,standard,none,64,69,70
female,group C,high school,free/reduced,none,48,63,60
male,group C,some college,standard,none,70,70,65
female,group A,associate's degree,free/reduced,none,67,81,74
female,group E,associate's degree,standard,none,92,97,89
male,group A,some college,standard,completed,83,76,84
female,group C,bachelor's degree,standard,completed,62,84,80
female,group C,associate's degree,free/reduced,none,49,54,49
male,group D,some college,free/reduced,none,65,73,70
male,group A,associate's degree,standard,none,86,74,75
female,group B,some college,free/reduced,none,66,68,70
female,group D,master's degree,free/reduced,completed,60,66,72
male,group C,some college,standard,none,75,68,65
male,group C,associate's degree,standard,none,42,49,44
male,group D,master's degree,free/reduced,completed,78,81,77
male,group B,some college,standard,completed,62,62,62
female,group E,associate's degree,free/reduced,none,62,72,72
female,group C,bachelor's degree,free/reduced,none,43,53,52
female,group A,high school,free/reduced,none,44,56,59
female,group C,high school,standard,none,54,65,66
male,group C,associate's degree,standard,none,93,79,82
male,group B,some high school,free/reduced,none,63,63,63
female,group C,high school,free/reduced,completed,42,53,54
female,group B,some high school,standard,completed,82,81,87
male,group D,associate's degree,standard,none,87,79,76
male,group C,some college,standard,completed,93,92,93
male,group E,some high school,standard,none,72,69,68
female,group E,high school,standard,completed,91,97,100
male,group B,high school,free/reduced,none,52,55,44
female,group D,associate's degree,free/reduced,none,77,83,88
female,group B,some college,free/reduced,none,41,53,47
male,group D,some high school,free/reduced,none,45,44,41
female,group C,high school,standard,none,73,78,75
male,group D,associate's degree,free/reduced,none,79,84,82
female,group C,high school,standard,none,93,94,90
male,group B,associate's degree,free/reduced,none,80,74,71
female,group C,associate's degree,free/reduced,none,42,44,41
female,group D,high school,standard,completed,67,75,83
female,group B,some college,standard,completed,82,81,83
female,group E,master's degree,standard,none,78,81,78
male,group B,some high school,standard,none,79,69,66
male,group B,high school,standard,none,72,78,64
female,group C,associate's degree,free/reduced,none,61,65,66
female,group B,high school,free/reduced,completed,73,93,88
female,group C,associate's degree,standard,none,84,81,85
female,group D,high school,free/reduced,none,55,73,71
male,group C,some college,free/reduced,none,67,64,65
male,group A,associate's degree,standard,completed,66,70,67
male,group C,some high school,standard,completed,74,74,71
male,group A,bachelor's degree,standard,completed,88,72,83
female,group D,some high school,free/reduced,none,56,62,60
male,group E,some high school,free/reduced,none,85,72,70
male,group E,bachelor's degree,free/reduced,none,81,84,76
male,group D,some college,free/reduced,completed,56,60,64
female,group D,bachelor's degree,standard,none,99,99,99
female,group C,some college,standard,none,83,85,79
male,group A,some high school,standard,none,75,72,65
female,group C,some high school,standard,completed,70,81,79
female,group E,associate's degree,standard,none,100,100,94
female,group C,bachelor's degree,standard,none,64,67,70
male,group A,some high school,standard,none,54,47,44
male,group C,bachelor's degree,standard,completed,62,62,63
male,group C,bachelor's degree,standard,none,84,80,78
female,group E,some high school,free/reduced,none,77,73,74
female,group C,high school,standard,completed,72,88,85
male,group C,bachelor's degree,standard,completed,77,75,75
male,group C,associate's degree,free/reduced,none,73,73,76
male,group B,some college,standard,none,83,77,75
male,group D,master's degree,standard,completed,100,93,95
male,group E,some college,standard,none,65,66,61
male,group D,bachelor's degree,free/reduced,completed,56,67,67
female,group E,high school,free/reduced,completed,72,68,72
male,group C,some high school,standard,completed,71,66,67
female,group B,bachelor's degree,standard,none,75,73,79
male,group E,some college,free/reduced,completed,72,64,64
female,group B,associate's degree,free/reduced,completed,49,64,64
female,group B,bachelor's degree,standard,completed,84,90,95
male,group C,some college,free/reduced,none,53,52,50
female,group C,associate's degree,free/reduced,none,34,51,51
male,group D,master's degree,free/reduced,completed,57,66,64
male,group B,high school,standard,none,75,68,60
female,group B,some college,standard,none,67,81,80
female,group A,associate's degree,standard,completed,88,96,93
male,group C,some college,free/reduced,none,56,66,65
male,group E,some high school,free/reduced,completed,84,80,78
female,group A,some high school,standard,completed,59,70,68
female,group A,some college,free/reduced,completed,47,71,68
male,group A,bachelor's degree,standard,none,81,84,86
male,group C,some high school,free/reduced,none,70,80,70
female,group A,some college,standard,none,79,75,74
male,group D,some college,free/reduced,none,51,50,45
female,group D,some high school,standard,none,75,75,75
male,group C,bachelor's degree,standard,none,67,52,46
female,group C,some college,standard,completed,98,96,100
female,group A,bachelor's degree,free/reduced,none,62,68,76
male,group E,high school,standard,none,95,77,75
female,group E,associate's degree,free/reduced,completed,77,81,85
female,group E,some college,free/reduced,none,79,89,78
male,group E,some high school,standard,none,72,73,58
male,group C,high school,free/reduced,completed,76,76,76
male,group D,associate's degree,free/reduced,none,36,42,31
female,group C,some college,free/reduced,completed,47,63,62
female,group C,high school,standard,none,64,69,72
female,group D,associate's degree,free/reduced,none,52,76,75
male,group C,associate's degree,free/reduced,completed,77,69,68
male,group E,some high school,standard,completed,68,56,62
female,group D,some high school,free/reduced,none,63,71,69
female,group C,bachelor's degree,free/reduced,completed,59,66,68
female,group B,some college,free/reduced,none,61,75,68
male,group E,associate's degree,free/reduced,none,80,71,68
male,group D,some college,free/reduced,none,52,40,41
female,group E,some college,standard,none,70,64,67
female,group E,bachelor's degree,standard,none,77,70,69
male,group B,high school,standard,none,59,49,48
male,group B,associate's degree,standard,none,69,58,64
male,group D,associate's degree,free/reduced,none,71,67,63
male,group B,some high school,free/reduced,completed,52,56,55
female,group D,bachelor's degree,standard,none,73,85,83
female,group A,some college,standard,none,54,70,58
male,group E,some high school,free/reduced,none,48,45,40
female,group B,some college,standard,completed,66,76,79
female,group C,high school,free/reduced,none,49,58,54
male,group C,high school,standard,none,81,70,69
male,group D,bachelor's degree,standard,completed,82,92,91
male,group E,bachelor's degree,free/reduced,none,71,67,67
male,group B,master's degree,standard,none,69,58,63
female,group D,some high school,standard,completed,80,95,96
female,group E,high school,standard,none,78,82,80
female,group A,bachelor's degree,free/reduced,completed,75,94,98
female,group E,high school,standard,none,66,67,67
male,group B,high school,standard,none,47,46,39
female,group E,bachelor's degree,standard,completed,67,72,72
female,group C,some high school,standard,none,49,59,52
female,group E,some college,free/reduced,completed,48,50,49
female,group C,bachelor's degree,standard,none,73,84,85
male,group E,some college,free/reduced,none,90,82,78
